L000070,Which play of Plautus deals with the efforts of a well-to-do father to ransom his son who has been taken prisoner of war?,CAPTIVI
L000071,Which play of Plautus mentions the imprisonment of Naevius?,CAPTIVI
L000072,Which play of Plautus has no female characters?,CAPTIVI
L000073,Which play of Plautus deals with a parasit of a young man who is in love with a courtesan?,CURCULIO
L000074,Which play of Plautus was his shortest?,CURCULIO
L000075,What author was born in 239 BC at Rudiae in Calabria?,QUINTUS ENNIUS
L000076,Where was Quintus Ennius born in 239 BC?,RUDIAE (IN CALABRIA)
L000077,In what year did Quintus Ennius die?,169 BC
L000078,What author wrote an 18-book epic on Roman history entitled Annales?,QUINTUS ENNIUS
L000079,How many books did Ennius' Annales contain?,18; EIGHTEEN
L000080,Which work of Quintus Ennius is an 18-book epic poem on Roman history?,ANNALES
L000081,What author first adapted dactylic hexameter from Greek poetry into Latin?,QUINTUS ENNIUS
L000082,What author made dactylic hexameter the official meter of Latin epic poetry?,QUINTUS ENNIUS
L000083,Who brought Quintus Ennius to Rome?,CATO THE ELDER
L000084,What poet claimed that he had three hearts because he spoke Latin> Greek> and Oscan?,QUINTUS ENNIUS
L000085,What three languages made up Ennius' three hearts?,GREEK> OSCAN> LATIN
L000086,Who was the first Latin writer to compose Satire?,QUINTUS ENNIUS
L000087,What nephew of Ennius was a famous tragedian?,PACUVIUS
L000088,What poet was the famous uncle of Pacuvius?,QUINTUS ENNIUS
L000089,What was Pacuvius' full name?,MARCUS PACUVIUS
L000090,Where was Pacuvius in 220 BC?,BRUNDISIUM
L000091,In what year was Pacuvius born in Brundisium?,220 BC
L000092,In what year did Pacuvius die?,130 BC
L000093,What author did Cicero consider the `greatest of Latin tragic poets`?,PACUVIUS
L000094,Who considered Pacuvius the greatest of Latin tragic poets?,CICERO
L000095,Which work of Pacuvius depicts Orestes driven mad by the Furies?,DULORESTES
L000096,What is the translation of Dulorestes?,ORESTES THE SLAVE
L000097,Who wrote the tragedies Dulorestes and Niptra?,PACUVIUS
L000098,Which work of Pacuvius depicts Ulysses' death at the hands of Telegonus?,NIPTRA
L000099,What is the translation of Niptra?,THE BATH
L000100,What is Cato the Elder's full name?,MARCUS PORCIUS CATO
L000101,What author was born in 234 BC at Tusculum?,CATO THE ELDER
L000102,Where was Cato the Elder born in 234 BC?,TUSCULUM
L000103,In what year was Cato the Elder born at Tusculum?,234 BC
L000104,In what year did Cato the Elder die?,149 BC
L000105,What author was called the `Father of Latin Prose`?,CATO THE ELDER
L000106,Who was the first to write history in Latin?,CATO THE ELDER
L000107,What author brought Quintius Ennius to Rome?,CATO THE ELDER
L000108,What political office did Cato the Elder hold in 184 BC?,CENSOR
L000109,What author> known for his old-fashioned and puritanical style> was called the `father of Latin prose`?,CATO THE ELDER
L000110,Which work of Cato the Elder was a 7-book history of Rome?,ORIGINES
L000111,How many books did Cato's Origines contain?,7; SEVEN
L000112,Which work of Cato the Elder begins with a line of hexameter?,ORIGINES
L000113,Which work of Cato the Elder was the first prose historical text in Latin?,ORIGINES
L000114,Which work of Cato the Elder was a treatise on farming?,DE AGRI CULTURA
L000115,What is the alternate title of Cato's De Agri Cultura?,DE RE RUSTICA
L000116,Which work of Cato the Elder was the earliest Latin prose work to come down to us in its entirety?,DE AGRI CULTURA
L000117,What was Terence's full name?,PUBLIUS TERENTIUS AFER
L000118,What author was born ca. 195 BC in Carthage?,TERENCE
L000119,Where was Terence born in 195 or 185 BC?,CARTHAGE
L000120,In what year did Terence die?,159 BC
L000121,What comic playwright was born in Carthage in 195 BC?,TERENCE
L000122,What style of Greek comedy did Plautus and Terence employ?,NEW COMEDY
L000123,What comic playwright was brought to Rome from Carthage as a slave?,TERENCE
L000124,In what year did Terence make his theatrical debut?,166 BC
L000125,Who was the literary patron of Terence?,SCIPIO AEMILIANUS
L000126,In what city were all of Terence's plays set?,ATHENS
L000127,Who acted in all of Terence's plays?,AMBIVIUS TURPIO
L000128,Which play of Terence was his earliest work?,ANDRIA
L000129,What is the translation of `Andria`?,THE WOMAN OF ANDROS
L000130,In the prologue of which of Terence's plays does he defend his use of contaminatio?,ANDRIA
L000131,What is contaminatio?,COMBINATION OF ELEMENTS OF MULTIPLE GREEK PLAYS INTO ON LATIN PLAY
L000132,What is the translation of `Adelphi`?,THE BROTHERS
L000133,Which play of Terence is a comedy about twins> one born in the country and one born in the city?,ADELPHI
L000134,Which play of Terence was his biggest commercial success?,EUNUCHUS
L000135,What is the translation of `Hecyra`?,THE MOTHER-IN-LAW
L000136,Which play of Terence was only produced after two failed attempts?,HECYRA
L000137,Which play of Terence did the audience leave in preference for a show of tightrope walkers during the first and second attempts?,HECYRA
L000138,What is the translation of `Heauton Timorumenos`?,THE SELF-TORMENTOR
L000139,Which play of Terence deals with Clinia who is about to be separated from his wife?,HEAUTON TIMORUMENOS
L000140,In which play of Terence does the title character remark `homo sum> humani nil a me alienum puto`?,HEAUTON TIMORUMENOS
L000141,What is Lucilius' full name?,GAIUS LUCILIUS
L000142,In what year was Lucilius born?,180 BC
L000143,Where was Lucilius born in 180 BC?,SUESSA AURUNCA
L000144,What author was born in 180 BC at Suessa Aurunca?,LUCILIUS
L000145,In what year did Lucilius die?,102 BC
L000146,What author established hexameter as the meter of Roman satire?,LUCILIUS
L000147,What meter did Lucilius establish as the meter of Roman satire?,DACTYLIC HEXAMETER
L000148,Who was the first Latin write to focus exclusively on Satire?,LUCILIUS
L000149,What genre was Lucilius the first to focus exclusively on?,SATIRE
L000150,What was the title of Lucilius' collection of Satires?,SERMONES
L000151,What is the alternate title of Lucilius' Sermones?,LUDUS AC SERMONES
L000152,Who wrote a 30 book collection of Satires called Sermones?,LUCILIUS
L000153,How many books of Satires made up Lucilius' Sermones?,30; THIRTY
L000154,What author did Horace call his lantern for his influence in Satire?,LUCILIUS
L000155,What author called Lucilius his lantern for his influence in Satire?,HORACE
L000156,Whose satires on a trip to Brundisium and an ancounter with a bore were models for Horace?,LUCILIUS
L000157,What author was the great-uncle of Pompey the Great?,LUCILIUS
L000158,What is Cicero's full name?,MARCUS TULLIUS CICERO
L000159,What author was born on January 3> 106 BC in Arpinum?,CICERO
L000160,Where was Cicero born on January 3rd> 106 BC?,ARPINUM
L000161,In what year was Cicero born at Arpinum?,106 BC
L000162,Where did Cicero die on December 7> 43 BC?,FORMIAE
L000163,What author died at Formiae on December 7> 43 BC?,CICERO
L000164,In what year did Cicero die at Formiae?,43 BC
L000165,What orator was Cicero's chief rival in his early legal career?,HORTENSIUS HORTALUS
L000166,What author was the first husband of Terentia?,CICERO
L000167,Who was the wife of Cicero?,TERENTIA
L000168,Name Cicero's two children.,MARCUS & TULLIA
L000169,To whom did Cicero address the majority of his letters?,ATTICUS
L000170,What is Atticus' full name?,TITUS POMPONIUS ATTICUS
L000171,Who addressed the majority of his letters to Atticus?,CICERO
L000172,Which speech of Cicero was his first in a criminal case?,PRO ROSCIO AMERINO
L000173,Which speech of Cicero attacked Chrysogonus> an influential freedman of Sulla?,PRO ROSCIO AMERINO
L000174,In what year did Cicero deliver his Pro Roscio Amerino speech?,80 BC
L000175,What influential freedman of Sulla did Cicero attack in his Pro Roscio Amerino speech?,CHRYSOGONUS
L000176,Which speech of Cicero defended a Greek poet's claim to Roman citizenship?,PRO ARCHIA POETA
L000177,In what year did Cicero deliver his Pro Archia Poeta speech?,62 BC
L000178,What Greek poet's claim to Roman citizenship did Cicero defend in his Pro Archia Poeta speech?,ARCHIAS
L000179,Which speech of Cicero defended a lover of Clodia accused of poisoning her husband Quintus Metellus Celer?,PRO CAELIO
L000180,In what year did Cicero deliver his Pro Caelio speech?,56 BC
L000181,What woman does Cicero paint as a promiscuous harlot in his Pro Caelio speech?,CLODIA
L000182,Which speech of Cicero supported Pompey's attemt to gain command against Mithridates?,PRO LEGE MANILIA
L000183,In what year did Cicero deliver his Pro Lege Manilia speech?,66 BC
L000184,What is the alternate title of Cicero's Pro Lege Manilia speech?,DE IMPERIO GNAEI POMPEI
L000185,What series of 14 speeches by Cicero attacked Marc Antony?,PHILIPPICS
L000186,Who did Cicero's Philippics attack?,MARC ANTONY
L000187,On whose speeches against Philip II did Cicero model his Philippics?,DEMOSTHENES
L000188,In what year did Cicero deliver his Philippics?,43 BC
L000189,Which speech of Cicero prosecuted a corrupt governor of Sicily?,IN VERREM
L000190,In what year did Cicero deliver his In Verrem speech?,70 BC
L000191,How many speeches did Cicero deliver against Catiline?,4; FOUR
L000192,What series of 4 speeches by Cicero attacked an aristocrat accused of trying to overthrow the republic?,IN CATILINAM
L000193,What speech of Cicero begins with the line `quo usque tandem abutere> Catilina> patientia nostra`?,IN CATILINAM
L000194,What philosophical work of Cicero is a dialogue among Cato the Elder> Laelius> and Scipio Aemilianus on old age?,DE SENECTUTE
L000195,What three men are featured in the discussion in Cicero's De Senectute?,CATO THE ELDER> LAELIUS> AND SCIPIO AEMILIANUS
L000196,What is the alternate title of Cicero's De Senectute?,CATO MAIOR
L000197,Which work of Plato is Cicero's De Senectute modeled on?,THE REPUBLIC
L000198,What is the alternate title of Cicero's De Amicitia?,LAELIUS
L000199,What later author wrote a commentary on Cicero's De Republica?,MACROBIUS
L000200,Which work of Cicero contains the Somnium Scipionis?,DE REPUBLICA
L000201,Which section of Cicero's De Republica deals with a dream of Scipio Aemilianus?,SOMNIUM SCIPIONIS
L000202,Which philosophical work of Cicero is a dialogue among a Stoic> an Academic> and an Epicurean who debate the different schools of philosophy?,DE NATURA DEORUM
L000203,In which work of Cicero do Lucius Balbus the Stoic> Aurelius Cotta the Academic> and Velleius the Epicurean debate the different schools of philosophy?,DE NATURA DEORUM
L000204,Which three schools of philosophy are discussed in Cicero's De Natura Deorum?,STOICISM> ACADEMIC> AND EPICUREAN
L000205,What is Varro's full name?,MARCUS TERENTIUS VARRO
L000206,In what year was Varro born at Reate?,106 BC
L000207,What author was born at Reate in 106 BC?,VARRO
L000208,In what year did Varro die?,27 BC
L000209,What author was considered Rome's greatest scholar?,VARRO
L000210,What scholar wrote over 500 volumes?,VARRO
L000211,What author dated the founding of Rome to 753 BC?,VARRO
L000212,To what year did Varro date the founding of Rome?,753 BC
L000213,Which work of Varro is an exhaustive treatise on the Latin language?,DE LINGUA LATINA
L000214,How many books did Varro's De Lingua Latina contain?,25; TWENTY-FIVE
L000215,Which work of Varro is a treatise on farming?,DE RE RUSTICA
L000216,What is the alternate title of Varro's De Re Rustica?,RERUM RUSTICARUM LIBRI TRES
L000217,What is Caesar's full name?,GAIUS JULIUS CAESAR
L000218,In what year was Caesar born in Rome?,100 BC
L000219,What author was born in 100 BC in Rome?,CAESAR
L000220,What author was killed on March 15> 44 BC in Rome?,CAESAR
L000221,On what date was Caesar killed?,MARCH 15> 44 BC
L000222,Which work of Caesar details his wars in Gaul?,(COMMENTARII) DE BELLO GALLICO
L000223,How many total books did De Bello Gallico contain?,8; EIGHT
L000224,How many books of De Bello Gallico did Caesar personally write?,7; SEVEN
L000225,What leiutenant wrote the last book of Caesar's De Bello Gallico?,AULUS HIRTIUS
L000226,What is the alternate titlte of Caesar's De Bello Gallico?,GAI IULII COMMENTARII RERUM GESTARUM
L000227,Which work of Caesar details the events of the civil war?,(COMMENTARII) DE BELLO CIVILI
L000228,Which work of Caesar was writtten to dispel the notion that he was a revolutionary like Catiline?,(COMMENTARII) DE BELLO CIVILI
L000229,Which work of Caesar was a lost work on Latin grammar?,DE ANALOGIA
L000230,Who wrote a lost work on Latin grammar entitled De Analogia?,CAESAR
L000231,In what year was Cornelius Nepos born?,100 BC
L000232,Which work of Cornelius Nepos contains biographies of famous men?,DE VIRIS ILLUSTRIBUS
L000233,Who wrote the fist surviving Latin biographical work?,CORNELIUS NEPOS
L000234,What is Lucretius' full name?,TITUS LUCRETIUS CARUS
L000235,According to Jerome what author was driven to madness by a love potion?,LUCRETIUS
L000236,What author allegedly died after he was driven to madness by a love potion?,LUCRETIUS
L000237,About what author did Vergil write `felix qui potuit rerum cognoscere causas`?,LUCRETIUS
L000238,Translate `felix qui potuit rerum cognoscere causas`.,BLESSED WAS HE WHO WAS ABLE TO UNDERSTAND THE CAUSES OF THINGS
L000239,What work of Lucretius deals with Epicurean philosophy?,DE RERUM NATURA
L000240,How many books did Lucretius' De Rerum Natura contain?,6; SIX
L000241,To whom did Lucretius dedicate the De Rerum Natura?,MEMMIUS
L000242,What goddess did Lucretius invoke in the opening lines of De Rerum Natura?,VENUS
L000243,What work begins with the line `Aeneadum genetrix> hominum divomque voluptas`?,DE RERUM NATURA
L000244,Who revised and published the De Rerum Natura?,CICERO
L000245,On whose atomic theories did the De Rerum Natura rely?,LEUCIPPUS & DEMOCRITUS
L000246,What is Sallust's full name?,GAIUS SALLUSTIUS CRISPUS
L000247,In what year was Sallust born at Amiternum?,86 BC
L000248,Where was Sallust born in 86 BC?,AMITERNUM
L000249,What author was born at Amiternum in 86 BC?,SALLUST
L000250,What author was expelled from the Senate in 50 BC because of a scandal involving the wife of Annius Milo?,SALLUST
L000251,Sallust was removed from the Senate in 50 BC because of a scandal involving whose wife?,MILO
L000252,What author became the first governor of the province Africa Nova?,SALLUST
L000253,Of what province was Sallust the first governor?,AFRICA NOVA
L000254,What author was the second husband of Terentia?,SALLUST
L000255,Who was the wife of Sallust?,TERENTIA
L000256,What Greek historian was Sallust's primary model?,THUCYDIDES
L000257,What author did Quintilian consider a Roman equivalent of Thucydides?,SALLUST
L000258,Whose historical monographs featured the theme of the struggle of the Populares?,SALLUST
L000259,Which work of Sallust was a monograph about the conspiracy of Catiline?,BELLUM CATILINAE
L000260,Which work of Sallust was a monograph about the Jugurthing war?,BELLUM IUGURTHINUM
L000261,Which work of Sallust is a historical work about the period between 78 and 67 BC?,HISTORIAE
L000262,How many books did Sallust's Historiae contain?,5; FIVE
L000263,What is Catullus' full name?,GAIUS VALERIUS CATULLUS
L000264,Where was Catullus born circa 84 BC?,VERONA
L000265,What author was born at Verona circa 84 BC?,CATULLUS
L000266,What author called his works `nugae` or `trifles`?,CATULLUS
L000267,What author referred to his work as a `lepidum novum libellum` or `polished new little book`?,CATULLUS
L000268,What lyric poet had a tendency to wallow in emotion which caused many Romans to be uncomfortable with his work?,CATULLUS
L000269,What group of poets rejected traditional forms in search for new styles> and included Catullus?,NEOTERICS
L000270,To what group of poets did Catullus belong?,NEOTERICS
L000271,To what women did Catullus address several of his poems?,LESBIA
L000272,What poet addressed several of his poems to Lesbia?,CATULLUS
L000273,What was the real name of Catullus' Lesbia?,CLODIA
L000274,Who was the husband of Catullus' Lesbia?,QUINTUS CAECILIUS METELLUS CELER
L000275,Which poem of Catullus mentions a visit to his brother's grave in the Troad?,POEM 101
L000276,Which poem of Catullus begins with the line `Cenabis bene> mi Fabulle`?,POEM 13
L000277,To what pet of Lesbia does Catullus address two poems?,SPARROW
L000278,Which poem of Catullus was written in Galliambic meter to express the frenzy of the cult of Cybele?,POEM 63
L000279,What is an epyllion?,MINIATURE EPIC
L000280,What is the term for a miniature epic?,EPYLLION
L000281,In what meter was Catullus 63 written to express the frenzy of cult of Cybele?,GALLIAMBIC
L000282,Which poem of Catullus was an epyllion on the marriage of Peleus and Thetis?,POEM 64
L000283,Which poem of Catullus was a translation of Callimachus' Lock of Berenice?,POEM 68
L000284,Which emperor wrote an autobiography entitled Res Gestae?,AUGUSTUS
L000285,What is the title of Augustus' autobiography?,RES GESTAE
L000286,What Latin text was found inscribed on the Monumentum Ancyranum in Turkey?,RES GESTAE
L000287,Where was Augustus' Res Gestae found inscribed?,MONUMENTUM ANCYRANUM
L000288,What is Vergil's full name?,PUBLIUS VERGILIUS MARO
L000289,What author was born on October 15> 70 BC at Andes> near Mantua?,VERGIL
L000290,Where was Vergil born on October 15> 70 BC?,ANDES> NEAR MANTUA
L000291,In what year was Vergil born at Andes> near Mantua?,70 BC
L000292,In what year did Vergil die?,19 BC
L000293,What shy unassuming author wrote the Eclogues> Georgics> and Aeneid?,VERGIL
L000294,What is the alternate title of Vergil's Eclogues?,BUCOLICS
L000295,What is the alternate title of Vergil's Bucolics?,ECLOGUES
L000296,What was the adult Vergil's first literary work?,ECLOGUES
L000297,Whose first literary work was the Eclogues?,VERGIL
L000298,Which work of Vergil is a 10 poem collection of pastoral poetry?,ECLOGUES
L000299,Which work of Vergil features shepherds as the main characters?,ECLOGUES
L000300,How many poems did Vergil's Eclogues contain?,10; TEN
L000301,On what Greek poet's Idylls did Vergil model his Eclogues?,THEOCRITUS
L000302,On what work of Theocritus did Vergil model his Eclogues?,IDYLLS
L000303,In what meter were the Eclogues written?,DACTYLIC HEXAMETER
L000304,Which of Vergil's Eclogues predicts a Golden Age that will begin with the birth of a wonder child?,ECLOGUE 4
L000305,Which of Vergil's Eclogues is called Messianic because it predicts the birth of a wonder child who will issue in a golden age?,ECLOGUE 4
L000306,Which of Vergil's Eclogues begins with the line `Sicelides Musae> paulo maiora canamus`?,ECLOGUE 4
L000307,What work of Vergil is a 4-book collection of poems concerning agriculture?,GEORGICS
L000308,How many books did Vergil's Georgics contain?,4; FOUR
L000309,In what meter were the Georgics written?,DACTYLIC HEXAMETER
L000310,Which book of Vergil's Georgics discussed bee-keeping and containted the myth of Aristaeus and the bees?,BOOK 4
L000311,What myth is contained in the 4th book of Vergil's Georgics?,ARISTAEUS AND THE BEES
L000312,What work of Vergil is a 12-book epic about Aeneas's journey to Latium?,AENEID
L000313,In what meter was the Aeneid written?,DACTYLIC HEXAMETER
L000314,Which work of Vergil was written to imitate Homer and praise Augustus?,AENEID
L000315,On what Greek text were the first 6 books of the Aeneid modeled?,ODYSSEY
L000316,On what Greek text were the last 6 books of the Aeneid modeled?,ILIAD
L000317,What work begins with the words `Arma virumque cano`?,AENEID
L000318,Translate `arma virumque cano`.,I SING OF ARMS AND A MAN
L000319,Which work of Vergil contains an allusion to the death of Marcellus> the nephew of Augustus?,AENEID
L000320,Who fainted when Vergil read his passage about the death of Marcellus to the Imperial family?,OCTAVIA
L000321,Whose death concludes the Aeneid?,TURNUS
L000322,How many books did Vergil's Aeneid contain?,12; TWELVE
L000323,What two men were Vergil's literary executors?,PLOTIUS TUCCA & VARIUS RUFUS
L000324,What two men did Vergil ask to burn his unfinished Aeneid if he died?,PLOTIUS TUCCA & VARIUS RUFUS
L000325,Who forced Plotius Tucca and Varius Rufus to publish Vergil's Aeneid after his death?,AUGUSTUS
L000326,Whose epitaph stated `Mantua me genuit> Calabri rapuere> tenet nunc Parthenope. Cecini pascua> rura> duces`?,VERGIL
L000327,To what city does Calabri refer in Vergil's epitaph because it was the city of his death?,BRUNDISIUM
L000328,To what city does Parthenope refer in Vergil's epitaph because it is the city of his burial?,NAPLES
L000329,To which work does `pascua` refer in Vergil's epitaph?,ECLOGUES
L000330,To which work does `rura` refer in Vergil's epitaph?,GEORGICS
L000331,To which work does `duces` refer in Vergil's epitaph?,AENEID
L000332,What is Horace's full name?,QUINTUS HORATIUS FLACCUS
L000333,What author was born at Venusia in 65 BC?,HORACE
L000334,Where was Horace born in 65 BC?,VENUSIA
L000335,In what year was Horace born at Venusia?,65 BC
L000336,In what year did Horace die?,8 BC
L000337,Who was Horace's mean schoolmaster?,ORBILIUS
L000338,Which author had a mean schoolmaster named Orbilius?,HORACE
L000339,What author served as a tribunus militum under Brutus at the Battle of Philippi?,HORACE
L000340,What position did Horace hold in the army of Brutus?,TRIBUNUS MILITUM
L000341,Under whom did Horace hold the position of Tribunus Militum?,BRUTUS
L000342,After what battle in 42 BC was Horace's estate confiscated?,PHILIPPI
L000343,Which author loved his Sabine farm which was given to him by Augustus through the help of Maecenas?,HORACE
L000344,What author did Horace call his `lantern` for his influence in Satire?,LUCILIUS
L000345,What author called Lucilius his `lantern` for his influence in Satire?,HORACE
L000346,What is the alternate title of Horace's Epodes?,IAMBI
L000347,Which work of Horace is a 17-book collection of poems in various meters borrowed from the Greek poet Archilochus?,EPODES
L000348,From what Greek poet did Horace borrow many of the meters used in his Epodes?,ARCHILOCHUS
L000349,What is the alternate title of Horace's Odes?,CARMINA
L000350,Which work of Horace is a 4-book collection of lyric poems?,ODES
L000351,In what year did Horace publish the first 3 books of his Odes?,23 BC
L000352,In what yeard did Horace publish the 4th book of his Odes at the request of Augustus?,13 BC
L000353,To what patron did Horace address his Odes?,MAECENAS
L000354,Who was Horace's patron?,MAECENAS
L000355,Which work of Horace is a collection of Satires?,SERMONES
L000356,Which work of Horace was written at the request of Augustus for the celebration of the Ludi Saeculares of 17 BC?,CARMEN SAECULARE
L000357,For what occasion in 17 BC did Augustus request the composition of Horace's Carmen Saeculare?,LUDI SAECULARES
L000358,Which work of Horace featured a chorus of 27 girls and 27 boys for the celebration of the Ludi Saeculares?,CARMEN SAECULARE
L000359,What is Ovid's full name?,PUBLIUS OVIDIUS NASO
L000360,What author was born at Sulmo in 43 BC?,OVID
L000361,In what year was Ovid born at Sulmo?,43 BC
L000362,At what city in Abruzzi was Ovid born in 43 BC?,SULMO
L000363,Where did Ovid die in exile in 17 AD?,TOMI
L000364,What author was banished to Tomi on the Black Sea because of `Carmen et Error`?,OVID
L000365,To what location on the Black Sea was Ovid exiled because of `Carmen et Error`?,TOMI
L000366,Which work of Ovid is believed to be the `carmen et error` that got him exiled by Augustus?,ARS AMATORIA
L000367,Who wrote a poem in the Getic language spoken at Tomi during his exile?,OVID
L000368,Which work of Ovid consist of 15 books about various mythological transformations?,METAMORPHOSES
L000369,In what work was Ovid's Metamorphoses written?,DACTYLIC HEXAMETER
L000370,Which work of Ovid ends with Julius Caesar's transformation into a comet?,METAMORPHOSES
L000371,Which work of Ovid contains fictional letters from mythological heroines to their lovers?,HEROIDES
L000372,In what meter was Ovid's Heroides written?,ELEGAIC COUPLET
L000373,Which work of Ovid informs lovers how to win the girl or guy?,ARS AMATORIA
L000374,Which work of Ovid is 6 book calendar of Roman feasts> holidays> and religious rituals?,FASTI
L000375,In what meter was Ovid's Fasti written?,ELEGAIC COUPLET
L000376,Which work of Ovid was intended to be 12-books long before it was cut short by his exile to Tomi?,FASTI
L000377,Which work of Ovid consisted of lamentations which he began writing upon his exile to Tomi?,TRISTIA
L000378,Which work of Ovid describes his last night in Rome> his voyage to Tomi> and his exile?,TRISTIA
L000379,Which work of Ovid consists of love elegies?,AMORES
